x1,x2,y
-0.7202825892417613,0.36420268712811943,0.8111376225560578
-0.9450819557721362,0.22649637023273694,1.3991390209891679
-5.082460236823906,-2.6060248941810222,2.2213829202728386
1.0078279923135316,1.580346167826855,1.348864160580954
-3.683299343609634,-2.607325467468808,2.2200566321943986
-5.914812820822799,2.5565637953551956,2.1658262996390865
-2.508779786270458,1.053005010769449,0.17146034894101436
-0.4540479421885282,-3.9292887051332195,3.625728221614075
-1.3372107962871924,2.2518475303723555,1.8541422199135422
1.3649827322061672,-0.7472251658359057,1.0628388655289653
-3.8776352798966434,3.1224448700336858,2.804292149881972
-6.934675991565374,3.605281865069295,3.32798591238606
-5.110294591575491,-3.0595466101808184,2.7320548891533996
0.8723475320182175,-0.897819797462895,1.566849929980955
0.8451776938057618,0.3607370853337679,0.011130589031412619
1.312068423285428,-0.2725589486827018,0.563147767752268
-3.0764288691003263,0.22940490848843442,3.399982582313799
0.3422108390572891,1.8190349966396218,1.509158501713553
-5.948791135579421,2.6123084535587093,2.2298872029393664
-5.520583928997884,2.229455088750715,1.7817190076853
0.1682312546780711,0.8910794380611122,0.40898668653210546
-2.170060897310444,3.57520453656419,3.304155931953952
-4.322875236315564,-2.683822253168038,2.309369032804451
-4.47465037706791,2.7246704748516084,2.359182039097096
1.3273256540298455,-1.1009017500394203,1.4754275074656258
-6.1183490372129254,-1.294173704121523,0.520162891552693
-5.419087771423229,-2.6890606387904343,2.3165697539290333
-2.9357465658120097,1.6409491658718585,1.0506444141357025
-1.6163923061667473,1.2875539976375494,0.6146825338181736
-2.53260683030988,1.425731302714909,0.7613602311583889
0.10760397926972676,2.6032681700422353,2.334224941713202
1.4631485264999942,-0.5492886617333874,0.8145230865770083
-1.8889317901044098,0.3427104664492413,1.681811606110052
-0.8286248782239296,1.627872136119894,1.1434983858725651
-2.78639388648421,1.1579910802859175,0.33807309868963087
-1.4159505733027462,-1.974247460732041,1.396731093304378
0.8277396078952322,-0.7470563790225775,1.3959500993406646
-4.545734775831913,-0.6726417212799056,0.8378653299459016
0.6739519304698804,-3.0661257021198463,2.1604517288104006
-6.049815516802058,-1.56698058567008,0.9278486959724128
-3.6378163095006806,-1.4148847421472057,0.6947219897983015
0.726972925496363,1.3468646936355446,1.0540966534494753
-2.1174802899965366,-1.30256816125674,0.4567117163697011
0.6805913726702082,-0.28885528183812426,0.8819082265656714
-0.79517942481547,2.0261754639980243,1.6225713896053937
-4.218523360820784,2.492758696307006,2.093951776888072
-6.71972482259901,0.679756011249312,0.7887528122659881
0.9724179884069013,-2.964669224756645,0.15702832682042223
-0.34419476033339613,-0.5324880122571054,6.20454580717685
-4.874408217534892,0.859328358058594,0.29411678914147843
-6.651749004116907,-0.08863795942101849,11.360057188982935
1.422503089791281,-2.2037467383521387,2.7182182411082634
-1.9499048875160332,1.013673460534748,0.14859242065686418
-1.5805045304409227,2.2752403339933176,1.8721951726596622
1.017907568085974,-1.0013665198489963,1.567607806762829
-5.443385499270401,-3.0483180777334558,2.7198022387426146
-4.044542826053053,1.2471869893259155,0.45648857619177907
-2.458567746796761,0.16858882858996438,3.766153753554273
-6.32826612616342,3.4547774509548237,3.165472692930577
0.7947869946941646,-3.833497302251692,3.216033426814493
-4.26496213470233,3.5153928868739417,3.232062244537692
-5.8592882116830145,-2.1379840978850324,1.6696287218301196
-0.9762047161902458,-3.8633650100262766,3.576554846654322
-6.698793329894472,-3.7909808066465396,3.5271110474441025
-0.7887056317327357,1.890645238626476,1.4642201639946446
-1.7323928394404637,1.7083336640459361,1.1778843814871425
-1.3135245440011003,-0.7854768780366421,1.1502337569141874
-4.621146351466015,-3.8198769225940064,3.557412170663352
-5.182363324441197,3.5651371209399905,3.285084055317606
-5.8072589446863,-1.2130843105858373,0.38669174724237954
-3.490342296217551,-0.5382526882486762,1.4311729452902187
-4.490958390320658,-1.939897187431471,1.42140981831243
-2.9929774358060772,3.1051645758797806,2.788237752676859
-2.498096588556062,3.0919367467471623,2.7768945666133384
0.4054356095749574,1.0275035728193043,0.6318493322771437
-4.86045840329915,0.024913755548401362,30.59293539007878
-3.8429570858151907,-0.9038334251744691,0.2294352436733742
1.5795252450362796,-2.0236074589627306,2.3770837588431157
-0.008598954325858443,1.474954561303095,1.0695040860625962
-0.1756690913474941,0.6168692467981876,0.07005491317837864
-1.0445153614121594,1.9692250348808784,1.5383924749853093
0.44788229391931544,-2.8220076074068823,2.0264709701404913
-2.3486027199342976,-0.9318201788810039,0.2638977170121275
2.0384380517454925,-3.8488521755937444,4.1099655480813055
-0.32824753502717474,-2.203541506608393,1.529394859260793
-2.377141534098109,-3.9060566673327517,3.6438125662161602
-2.867738757976106,-2.166814958335069,1.692878541053678
-6.88439329470638,0.4637623357960585,1.6877655899635053
-4.6308341009641225,3.269143131234963,2.964161849756668
-0.2345392397686723,-3.5007016971121083,3.1316662100984756
-3.594041745950796,-3.909263207801445,3.6516491803384943
-3.609530363742618,1.4741880032747172,0.8080775644266237
-1.4304438833852924,0.12694348682534162,2.6042059278765284
-4.599890573037661,-3.2074619012360643,2.894708665477579
-6.916476040692607,-1.9153792717652838,1.3930191108631205
-4.936815787923563,-2.6422246916086918,2.2627248589401803
-0.007477310435040074,2.3435321778032305,2.0437794216318106
-3.641195881757139,-1.6150192199674858,0.985612686582106
1.2596819407276971,1.2970588334528976,1.089648442057555
-6.869239660606153,0.08899206837559959,11.018251829247356
-2.6785942593786007,1.9430207880012906,1.445923931062457
-5.058000034875451,0.650729727646131,0.8711364669401029
0.2006101079553151,1.8725356543431753,1.5494008671502406
-4.536977897619682,3.1810408617401906,2.8677327788261984
-2.3591452411380347,-2.8429438184760825,2.479101434614323
-2.537427276909492,-2.0686804179687064,1.5660695696137676
