x1,y
-0.7171190937607077,-8.31427718811607
0.44262446124084587,-6.692316394191889
2.5061713354784985,-4.258718293248583
-0.37353509270474516,-6.416578890175436
1.5361011484291032,-5.041531773212333
-0.1777538569753947,-5.80517210821586
1.3982392136365869,-5.9480078455782595
3.153773787255828,-4.131497859614615
0.27830754795731094,-7.318417412550921
2.431053821269548,-4.76370507405986
-0.7981847294739299,-8.268059691994285
0.31055023862459996,-7.27165595023755
-0.9153064652428238,-7.831623512790055
0.025207866898922626,-6.523052141392821
2.2907779787087206,-5.305184409288409
2.1344648443564624,-5.057933259666976
0.14084364566992114,-7.083273381181838
3.062046014716281,-3.716643300582593
-0.2082662799528301,-5.806932192016491
-0.2993776795779386,-6.0275034059351285
-0.47329364427640663,-7.1099442757022775
2.913857418137284,-3.002721378888446
0.8508734860336182,-4.835866980918659
2.1679898668798847,-5.179264934818519
1.9581920961772115,-4.18608856697683
-0.817877831551316,-8.220823525558513
-0.6070491760976606,-7.974891188616903
0.9774383902301442,-5.277703130747045
-0.3384357762120691,-6.212801810589173
1.7469890792625646,-3.8756484575551813
-0.47308710582200075,-7.1084409973586595
2.798479362988741,-2.803409016968296
2.2375427045005294,-5.319115457324311
-0.5123626785144344,-7.390659800814502
2.10220592950367,-4.916249682877852
0.7227964258112745,-4.945041706192806
1.1824371692918412,-6.221679042953044
-0.5669261345366086,-7.75146054926611
-0.5865320993705412,-7.8660611050966835
3.164975342638024,-4.169619562576309
3.155976299837411,-4.139270610979802
0.6622513700764414,-5.209137758137681
0.10771419828603479,-6.9418709690806955
3.1480354590697317,-4.110633033305842
0.12231429364329927,-7.007063360609323
-0.03276081805112985,-6.2284267025902835
1.7344036190828795,-3.908997450481588
2.969908461561274,-3.241173625509284
-0.8452463646550543,-8.134972167592126
2.8608200430174935,-2.8535349402371164
-0.4825672259742604,-7.177340072558169
0.9414084030563867,-5.111541425424925
-0.39910520162430685,-6.5824517895120485
0.9476211099888976,-5.138483882803675
1.8740434044105996,-3.882340468446617
-0.06140410139920505,-6.099614178760106
0.7525459861905437,-4.86285573139909
1.736777684366623,-3.9022460309974876
1.925620222470287,-4.046917630208065
-0.24788647459582958,-5.86380847527322
1.8294479258019,-3.810006544850302
1.014034315479889,-5.464282225538538
-0.7859955006786414,-8.290667607185668
1.8502955109706076,-3.8349486377777673
2.055834124366104,-4.6843447067432
2.4490473087037583,-4.65144149149419
2.7077473005996042,-2.99910753696214
1.4861282205671715,-5.401255653186218
2.2974660447332496,-5.295560613907904
2.191564833532656,-5.245077991272819
-0.9162311341036724,-7.8270368088400115
-0.238355259369736,-5.844496553854577
2.734416833542113,-2.9089592826604074
-0.014382952213937816,-6.318243716641604
1.9301732662611784,-4.064957617898758
2.135696176381062,-5.062900852027932
0.7079451036251898,-4.998344475748438
1.764764606449678,-3.838945678792907
2.778607982444564,-2.818929956985281
2.775225690038522,-2.823123423484896
-0.2349316884644701,-5.838425700807738
2.640829100448954,-3.3294417613313367
0.561863059344448,-5.854894876323978
-0.47525515234593807,-7.12421737675784
1.8292210949189496,-3.8098242333561902
-0.007044163365907075,-6.355284125305498
3.062685113102596,-3.719951583758422
1.1288587772379488,-6.034871805755403
2.9633399972469467,-3.2100106308691894
2.8381794578406607,-2.818494792259273
2.201798445304913,-5.268024898931067
-0.9428389441196554,-7.691264355176932
1.9171305960350988,-4.0146592278838416
3.1884113271514005,-4.237300778684805
0.45310229266714463,-6.625209958874063
0.7432421932899251,-4.884945391938418
-0.3212184168211376,-6.125196086748533
2.1096127367777684,-4.950578172745322
0.0025409433173406715,-6.404444435119234
1.0623477022304337,-5.718205350101833
-0.7620255822879183,-8.319444359194629
1.3180199272365853,-6.255018783370471
1.0750140935975612,-5.7831113755643155
0.4419317878428537,-6.696673227314167
1.4318572317077551,-5.7588466294967375
-0.5564669286855919,-7.686585911303541
2.0373436798196396,-4.587144979014914
2.41004083666643,-4.885069433615957
-0.6400125611171747,-8.122419589661465
2.744661647921645,-2.8813600215747726
-0.704007431700894,-8.297832121682701
0.3501255315199987,-7.159384779624523
1.0293253749477507,-5.54478823222696
2.461642132097217,-4.568962194451704
2.8973511998920287,-2.947033822259522
2.9071108261609764,-2.979030529888125
1.917341629257617,-4.01543862902354
2.498855464961074,-4.311156778004657
1.317725723985677,-6.255714865029434
-0.5811365299560536,-7.835496083720664
2.999854983177956,-3.390589861493448
1.177498779529191,-6.207906040523281
0.908432873421815,-4.983573985472954
1.2147625891326252,-6.291899873196572
1.29981364027344,-6.291765262419124
-0.921957340426854,-7.798404094714082
1.7000073544194851,-4.030036560032021
2.9728877196508585,-3.2555288694894555
2.9566031464035696,-3.178799070874753
3.0398953998235188,-3.6006160004172725
1.6711119159007461,-4.163122226358655
3.020593496063581,-3.4987328548401346
0.017356735508283316,-6.4817116347854675
0.8549284096014682,-4.842646308550552
2.298673398542668,-5.29363573116078
-0.31467367852913264,-6.094286328078074
3.1289508613173638,-4.035256384823228
1.0653110022986825,-5.733512379010868
0.5418306991613131,-5.999829681372692
1.611716652757511,-4.510733118163708
1.7897021562492124,-3.8083444713472088
3.0730659861050675,-3.773224063622728
0.9276143039924241,-5.05475671465946
-0.8595352932684353,-8.081795664733669
1.1263267396923866,-6.024223273561036
1.8032465857910003,-3.801997707225132
2.0513608988625887,-4.660947942094763
0.24817307200223349,-7.325147699295725
2.356616279891452,-5.135443382627578
0.7399633485147667,-4.893521702847423
0.9064807364555996,-4.976882350575056
0.9937192173890037,-5.359169081559113
-0.2281278539499616,-5.827726588064477
0.22749187045965047,-7.309475176417422
2.2487095680921696,-5.325337281143375
2.555135415690208,-3.903348790123357
2.1308314549364207,-5.043068728328582
0.8866501950475112,-4.915208707308315
2.224142027300974,-5.305425372256394
2.7104557622171535,-2.988779024507018
-0.058188131625046324,-6.1132664844634546
-0.7122738212889095,-8.308990052481025
0.9265540875404215,-5.050576704124562
0.08090074965350613,-6.812743360884476
2.545586763959375,-3.972527579521557
2.601713077199174,-3.576958465320464
-0.10271233253680667,-5.946834638567406
-0.8376525298510775,-8.160995344602092
-0.46124606316047867,-7.022217685055441
2.6938756075195567,-3.055997615030297
3.08910067808777,-3.85333336023842
-0.6738491515345411,-8.234466634260542
-0.4410145793452034,-6.875585123978391
