x1,y
3.110146716336205,-3.9530153384682163
1.6601057720795893,-4.22062325198428
0.5799769066733829,-5.726244317275873
-0.1621503775102251,-5.818122362439807
0.39329292481439904,-6.973177619007318
0.6289446397320839,-5.40119700166119
0.29257386968816923,-7.302773243986726
2.7007416175700847,-3.027013501536843
0.3824323266865066,-7.025810054994841
1.5206213275385423,-5.154194668681956
1.5839310779701181,-4.698612319728778
-0.7134513933706248,-8.310360251884987
3.0539986956883673,-3.6747570951020916
0.1949757930282252,-7.2531189833346446
1.3632039348969918,-6.109622994354236
1.0351124187069187,-5.575359823242506
-0.07932588357027326,-6.0279000988093205
-0.39655591233268894,-6.565374333646329
1.4434826411304664,-5.686904424512932
2.4974927867990226,-4.320877306018552
1.4025379944300989,-5.925544680585778
-0.5901112941164499,-7.885905783658578
-0.38714405352959513,-6.503305630626444
-0.2632857623188285,-5.902423693730718
0.07859840849577138,-6.801199558527846
2.757054329318768,-2.8533558635581446
2.5292544376917165,-4.091394234546011
-0.32950354377256064,-6.166243383578903
0.6171336947222008,-5.47564000711779
-0.9880935937252766,-7.453145855046717
2.9655380367699973,-3.220361672876657
2.809839529684824,-2.8015114699243817
-0.3505524909387805,-6.279573246475975
-0.7994109140448333,-8.26549854303559
3.2009087238013354,-4.266171154303626
2.3015607670171043,-5.288800244190653
0.18486311341377526,-7.228161458522181
2.8303995967687188,-2.8107926266672467
-0.22360552241335485,-5.821623298231312
2.9076543836365625,-2.9808926479741826
2.465153984853923,-4.545461351998832
1.4871969678935821,-5.393754304196186
2.1056831525118573,-4.932484815413492
-0.4333762737463567,-6.8207979047086535
-0.31293084347409716,-6.0862866086067875
2.2561252455223304,-5.326817236251377
1.0489551683916254,-5.648325987723908
2.4071897275699676,-4.900636916727888
2.758403757151505,-2.8506661709816976
1.3326747434862112,-6.216156885271347
2.4362257416095425,-4.732167029825455
3.037904012115792,-3.5901038265957825
1.4920028873382707,-5.359868437728459
-0.7251294477439416,-8.320985673880134
2.951448658231065,-3.1554735835152488
-0.9122027865778415,-7.846939090038358
0.3276267916271358,-7.230465308304135
2.667151090011843,-3.183406524070797
1.2290468462837718,-6.311213780204468
-0.6415497462421831,-8.128407719683254
0.1355905819023897,-7.06247625566517
1.3891162005481172,-5.9938535500657855
0.44423740481778995,-6.682131813983753
-0.8487521500990065,-8.12242161876068
0.7440193774685895,-4.88297276047107
0.20369485141878862,-7.27188496124407
3.1167442660468057,-3.9826844064932834
-0.16156596293749326,-5.818785009646236
-0.7601058412704278,-8.320821277043066
0.0739058409092812,-6.7774912950788835
1.1825428313747923,-6.221965305045688
2.13551735193138,-5.062181641939726
2.410249733315359,-4.883919970196065
0.6588678778485324,-5.227309102329924
2.007082923174604,-4.427993385729813
-0.999973300557246,-7.391473887305975
2.5540002590459503,-3.9115509008886056
-0.0850983844119022,-6.006498786695205
1.9538344991309158,-4.166208057639359
0.010331423068268064,-6.44491828735485
2.86868950662184,-2.8699615181113183
1.796701812042505,-3.8041636514603963
