x1,x2,x3,y
6.041784887453524,1.8227940911444391,-3.165789165987474,7.259995936810416
3.654970164525504,3.193041391973816,-3.1954885379290605,4.86547657399104
3.585356269301549,1.4626683797779143,-0.24251078882251065,3.361705344309945
2.554734452019276,0.3267953325926638,-5.763121700324373,2.609094302437826
2.979936667089789,0.348658323258511,-4.163393266977034,3.6947698957357904
6.149068474388775,0.0380407282066022,-3.2257878524428296,5.212889023721182
0.5295356114772427,3.537576687465574,-6.006692787798526,0.14420416893699428
3.6459221162759246,3.22706589694974,1.2006173941472849,3.1263366131069796
0.37237951170811556,-0.7437402869479247,1.2506177857265737,-0.5588301071019472
4.616461674770745,-0.2095716564899751,-6.058356402531037,3.5980220060781534
3.31042193040701,2.3983968605348283,-2.4768168985875816,3.9897201362245815
5.471966887508634,3.437258955318791,0.25255367135491635,5.995841085555313
0.10445259973848631,0.7207039591472699,-1.6787870568721175,-0.38885376621203294
1.6228586835300982,3.2898127261646932,1.8061163150121917,2.445106698020444
2.294871245038935,0.8633863163591162,-3.256612464402655,2.8133708584720916
2.3045724387691626,2.5155041778255143,-6.603964029115915,3.1883538690002897
0.16890203008018934,3.692027873223406,-1.6572075273712832,1.639476127011577
0.12875806386270772,0.44962298283632984,-2.54708339753733,-0.730214956145711
1.0849340431579237,-0.2054325578845455,-3.2158383993318966,0.3733247959146321
4.101191960060156,-0.2478152128021146,2.6280775913463046,4.494603366949031
5.801962748778182,2.1609420839111078,-5.7209856719942245,6.170757465919732
1.6167566775619955,0.32971385718734947,-2.8480048816346324,2.1661273958450544
4.178405010155275,1.0161301190452865,-5.200905689643762,3.66918016343629
5.506392016458656,-0.7654140111520228,1.6043139786920761,5.342691048803492
5.719301926732727,1.7500714246727749,-0.8130097871230468,5.435477862705794
6.1496825336871614,-0.37883204283825145,3.221312817057605,5.602550975531618
0.03730524639771182,1.2030844251205877,-1.805362697608408,1.046066908797875
5.534551034633181,3.191827831520899,-1.1839507402929224,6.700115927174757
3.200346865689069,1.3169073684734864,3.161995671835145,4.364641956153889
2.1376839049804257,-0.5609354086193908,-2.2261482435131326,2.9510918290515793
5.707403422115736,3.50093250536857,-4.711879254574651,6.751755649604633
5.242146662176532,-0.6576538324304596,2.129408140086955,4.548764745488169
5.565029654332994,1.9987807515017106,-0.5983070458419277,5.865552227974761
3.5297710646722074,3.735084574077181,-5.781300959786584,5.026572893248748
0.347918197218566,-0.823707332787121,-4.387689617767382,-0.06278187128414997
2.7454312973500645,0.4925368208485572,0.4557813545209779,2.007223850512841
6.19330357897487,2.691228132026352,3.411238471886069,6.16271081594633
1.8721354030728525,2.3398799070731036,-4.998193570857906,1.5010029140409928
0.9575956007985483,3.797369418043683,-2.2771461274149054,0.4975461441718888
4.767043955169891,-0.9294051669510637,-5.637786295613367,3.962308216560616
2.027119474724101,1.2675221424726795,-3.0927954660845547,1.7387688437686903
0.5426424487398167,0.2834930777250868,-1.9269082449365689,1.5332763170403099
1.4765445843785785,-0.5848157299840453,3.0493315037528532,0.907813642860659
6.105298681060704,-0.45622350694732217,0.1301449541049413,5.045197842800755
4.088873435085091,-0.22122216310055387,-0.6682614865502723,4.88302867360083
0.023613767352991366,-0.7763289301987946,1.6254722573602667,-0.06365742457031874
3.8149644309410156,0.7771288991128942,-6.044954761221653,3.4559345457633914
